accuracy,n_classes,clf_time,train_time
1.0,2,1.0413093566894531,0.09982728958129883
1.0,3,1.924952745437622,0.18929529190063477
0.945,4,3.490846633911133,0.23753809928894043
0.9041666666666667,5,5.567086696624756,0.29539060592651367
0.9071428571428571,6,6.619444847106934,0.4249727725982666
0.8933333333333333,7,8.03958773612976,0.49270009994506836
0.9066666666666666,8,8.3698410987854,0.5636403560638428
0.87,9,10.23449444770813,0.6239323616027832
0.8466666666666667,10,11.887731075286865,0.6976370811462402
0.8466666666666667,11,13.291117191314697,0.7747783660888672
0.78,12,10.184748888015747,0.96527099609375
0.8266666666666667,13,10.397032022476196,0.9314086437225342
0.8366666666666667,14,10.251104593276978,1.010650396347046
0.8866666666666667,15,10.608556747436523,1.2213313579559326
0.8333333333333334,16,12.328615427017212,1.170508861541748
0.83,17,13.712922096252441,1.2452969551086426
0.8366666666666667,18,16.006370782852173,1.4686026573181152
0.8266666666666667,19,15.978012800216675,1.4101812839508057
0.83,20,16.37894058227539,1.4946305751800537
0.8233333333333334,21,16.362762212753296,1.7030177116394043
0.78,22,17.994560956954956,1.6492218971252441
0.81,23,17.938314199447632,1.8959934711456299
0.83,24,13.861233949661255,2.0378916263580322
0.8333333333333334,25,13.222927570343018,2.3034069538116455
0.81,26,14.91758418083191,2.221872329711914
0.7866666666666666,27,14.84004259109497,2.4975509643554688
0.8466666666666667,28,15.537909030914307,2.4185287952423096
0.86,29,16.363699913024902,2.7071890830993652
0.8266666666666667,30,17.524779796600342,2.5898170471191406
0.8266666666666667,31,18.304080486297607,2.9190855026245117
0.83,32,18.099105834960938,2.762261390686035
0.8233333333333334,33,19.009899377822876,3.1082141399383545
0.82,34,19.57667112350464,2.9657933712005615
0.8133333333333334,35,21.706687211990356,3.3165385723114014
0.79,36,22.348792791366577,3.1642849445343018
0.8033333333333333,37,22.40152096748352,3.4776928424835205
0.81,38,22.469351768493652,3.3744077682495117
0.8233333333333334,39,24.671626567840576,3.6787168979644775
0.84,40,26.60934805870056,3.558438301086426
0.8566666666666667,41,24.976905345916748,3.8919856548309326
0.8066666666666666,42,27.846869945526123,3.795809745788574
0.8066666666666666,43,28.250346660614014,4.069951295852661
0.7866666666666666,44,28.751360654830933,4.176708221435547
0.85,45,28.701122760772705,4.297110080718994
0.7933333333333333,46,30.445855140686035,4.408514976501465
0.81,47,31.11361813545227,4.524060487747192
0.7766666666666666,48,24.548022031784058,5.043884515762329
0.8333333333333334,49,24.292189121246338,5.130876779556274
0.8033333333333333,50,26.17631983757019,5.289204359054565
