accuracy,n_classes,clf_time,train_time
1.0,2,0.9539401531219482,0.10103940963745117
1.0,3,1.6371610164642334,0.1679396629333496
1.0,4,3.3174848556518555,0.21205735206604004
0.9833333333333333,5,4.861466884613037,0.25574707984924316
0.9571428571428572,6,7.034256458282471,0.36049413681030273
0.96,7,9.15412449836731,0.3580129146575928
0.96,8,9.256109476089478,0.42609167098999023
0.95,9,10.17555022239685,0.43530964851379395
0.8833333333333333,10,11.116029739379883,0.4992544651031494
0.8866666666666667,11,13.515607833862305,0.5799298286437988
0.8033333333333333,12,13.173234939575195,0.6705901622772217
0.87,13,14.474657773971558,0.8091335296630859
0.9,14,15.508446216583252,0.833582878112793
0.8533333333333334,15,15.278075456619263,0.8319315910339355
0.8533333333333334,16,20.3345365524292,0.9705159664154053
0.8933333333333333,17,19.744269132614136,1.0433776378631592
0.83,18,19.49962091445923,1.0133323669433594
0.8766666666666667,19,21.1088809967041,0.9860949516296387
0.87,20,25.24373698234558,1.0880687236785889
0.8733333333333333,21,27.664167165756226,1.2866404056549072
0.8366666666666667,22,28.86780333518982,1.1975765228271484
0.8566666666666667,23,28.5325927734375,1.406290054321289
0.8733333333333333,24,26.012712955474854,1.701087236404419
0.84,25,27.14387607574463,1.8012540340423584
0.8966666666666666,26,28.940313577651978,1.8793373107910156
0.87,27,26.99485969543457,1.7674901485443115
0.8766666666666667,28,28.95681858062744,1.7340152263641357
0.8633333333333333,29,32.065293073654175,1.9372313022613525
0.8633333333333333,30,34.38330030441284,1.8686327934265137
0.8733333333333333,31,35.92374277114868,1.9766418933868408
0.8766666666666667,32,35.05534529685974,2.0620386600494385
0.8833333333333333,33,32.79739260673523,2.0829973220825195
0.88,34,37.286362409591675,2.1159250736236572
0.89,35,36.83066654205322,2.2200589179992676
0.8866666666666667,36,37.148895502090454,2.2411768436431885
0.8766666666666667,37,37.65107846260071,2.2791988849639893
0.8766666666666667,38,39.54570651054382,2.3525519371032715
0.8566666666666667,39,42.29999780654907,2.419475793838501
0.8433333333333334,40,39.45449090003967,2.468243360519409
0.89,41,39.27660155296326,2.524733066558838
0.8533333333333334,42,41.98577094078064,2.617412805557251
0.8533333333333334,43,43.40729284286499,2.6689205169677734
0.8666666666666667,44,43.90738654136658,2.7404255867004395
0.8733333333333333,45,46.18405103683472,2.788691282272339
0.85,46,47.01379632949829,2.8782999515533447
0.8533333333333334,47,47.77585196495056,2.944082736968994
0.8433333333333334,48,42.05114388465881,3.355391263961792
0.88,49,43.32595610618591,3.425820827484131
0.82,50,44.90836048126221,3.576007843017578
