accuracy,n_classes,clf_time,train_time
1.0,2,2.867967128753662,0.15341496467590332
1.0,3,5.0090649127960205,0.26102495193481445
0.965,4,7.599637031555176,0.3171567916870117
0.9833333333333333,5,11.003979921340942,0.36292314529418945
0.9392857142857143,6,14.794216871261597,0.5028669834136963
0.9366666666666666,7,18.589834928512573,0.5653030872344971
0.91,8,20.884496927261353,0.6468322277069092
0.8933333333333333,9,23.429320335388184,0.7576289176940918
0.8533333333333334,10,25.606802225112915,0.7838976383209229
0.8066666666666666,11,28.059519290924072,0.8928861618041992
0.7966666666666666,12,30.798525094985962,1.0880868434906006
0.8,13,31.457257986068726,1.1956899166107178
0.8233333333333334,14,35.31981897354126,1.3181240558624268
0.7766666666666666,15,35.875245094299316,1.379206895828247
0.78,16,38.40375304222107,1.4973399639129639
0.7866666666666666,17,40.587559938430786,1.5861287117004395
0.8,18,43.06964111328125,1.7269492149353027
0.82,19,46.11548376083374,1.826812982559204
0.7866666666666666,20,47.08525800704956,1.905648946762085
0.7333333333333333,21,48.27240300178528,2.0085809230804443
0.7533333333333333,22,51.40740489959717,2.095378875732422
0.8,23,52.510674238204956,2.2062289714813232
0.7866666666666666,24,51.36848592758179,2.5154428482055664
0.7866666666666666,25,53.84442710876465,2.675679922103882
0.7766666666666666,26,54.940539836883545,2.7402851581573486
0.8166666666666667,27,57.69781708717346,2.8406388759613037
0.7833333333333333,28,60.18513488769531,3.0081918239593506
0.79,29,60.167600870132446,3.1320700645446777
0.8433333333333334,30,64.34469509124756,3.2195730209350586
0.8066666666666666,31,66.82982325553894,3.3674521446228027
0.82,32,68.58116006851196,3.474871873855591
0.8133333333333334,33,71.15546798706055,3.531543016433716
0.7833333333333333,34,73.46255803108215,3.725921154022217
0.7766666666666666,35,73.57726907730103,3.7992591857910156
0.8233333333333334,36,76.83712410926819,3.9662251472473145
0.7933333333333333,37,78.12451195716858,4.026172161102295
0.7766666666666666,38,81.25994110107422,4.220972061157227
0.7966666666666666,39,82.02868175506592,4.241177797317505
0.7666666666666667,40,85.14709210395813,4.341219663619995
0.75,41,86.70241904258728,4.5811052322387695
0.7933333333333333,42,87.28508281707764,4.612180948257446
0.81,43,89.03076887130737,4.702578067779541
0.8066666666666666,44,91.75219416618347,4.863360166549683
0.79,45,93.66810202598572,4.946846961975098
0.7633333333333333,46,95.05243802070618,5.0535969734191895
0.79,47,95.9232759475708,5.191026926040649
0.7533333333333333,48,93.84205102920532,5.757047891616821
0.7766666666666666,49,97.50095295906067,5.9468019008636475
0.8033333333333333,50,99.07068204879761,5.997689723968506
